sedalea,sedaleaname,year,fips,stateabb,multi_comp,subcat,subgroup,gap,gradecenter,tot_asmts,cellcount,mn_asmts,flag_estasmt,cs_mn_avg_ol,cs_mn_avg_ol_se,cs_mn_avg_ol_se_adj,cs_mn_avg_eb,cs_mn_avg_eb_se,cs_mn_avg_eb_se_adj,sedaleaname_cov,gslo,gshi,urban,suburb,town,rural,locale_city_large,locale_city_midsize,locale_city_small,locale_suburb_large,locale_suburb_midsize,locale_suburb_small,locale_town_fringe,locale_town_distant,locale_town_remote,locale_rural_fringe,locale_rural_distant,locale_rural_remote,avgrdall,pernam,perasn,perhsp,perblk,perwht,perfl,perrl,perfrl,perecd,perell,perspeced,totenrl,diffexpecd_blkwht,diffexpecd_hspwht,diffexpecd_namwht,diffexpecd_asnwht,hswhtblk,hswhthsp,hsflnfl,hsecdnec,rswhtblk,rswhthsp,rsflnfl,rsecdnec,diffexpmin2_blkwht,diffexpmin2_hspwht,diffexpmin2_namwht,diffexpmin2_asnwht,sesall,sesasn,sesblk,seshsp,sesnam,seswht,lninc50all,lninc50asn,lninc50blk,lninc50hsp,lninc50nam,lninc50wht,baplusall,baplusasn,baplusblk,baplushsp,baplusnam,bapluswht,povertyall,povertyasn,povertyblk,povertyhsp,povertynam,povertywht,unempall,unempasn,unempblk,unemphsp,unempnam,unempwht,snapall,snapasn,snapblk,snaphsp,snapnam,snapwht,single_momall,single_momasn,single_momblk,single_momhsp,single_momnam,single_momwht,seswhtblk,seswhthsp,seswhtasn,seswhtnam,urbanicity
4109270,Ontario SD 8C,2018,41,OR,0,all,all,0,5.5,2310,11,210,0,-0.3113476182456387,0.0224486741891315,0.0255305723238137,-0.3157272138871152,0.0190906178653577,0.022563139487392,Ontario SD 8C,Kindergarten,12,0,0,0.89473683,0.10526316,0,0,0,0,0,0,0,0.89473683,0,0.10526316,0,0,211.16667,0.0015785319,0.0015785319,0.67797947,0.0086819259,0.27624309,0.7315883,0.07043308,0.80202138,1,0.11524203,0.16540065,1267,0,0,0,0,0.20126258,0.030357843,0.022607282,NA,0.0602189,0.034853607,0.024450954,NA,0.012660275,0.0341972,7.2962046e-4,0.057259798,-1.2022884,NA,NA,-2.0848076,NA,-0.53707552,10.554579,NA,NA,10.441367,NA,10.597445,0.13004863,NA,NA,0.070987187,NA,0.16066515,0.2346645,NA,NA,0.31850383,NA,0.16401359,0.06859865,NA,NA,0.07009881,NA,0.053460065,0.3031998,NA,NA,0.40795833,NA,0.21374767,0.22774307,NA,NA,0.27837995,NA,0.16455775,NA,1.4871489,NA,NA,Town
4110530,Riddle SD 70,2018,41,OR,0,all,all,0,5.5,354,11,32.18181818181818,0,-0.3197711488807392,0.0579749545621779,0.0592364964090408,-0.4332445919131133,0.0335338828636953,0.0356253403206542,Riddle SD 70,Kindergarten,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,34.666668,0.028846154,0,0.081730768,0,0.82692307,0.5980745,0.12034876,0.71842325,0.70256412,0,0.18320611,208,NA,0,0,NA,NA,-2.1872495e-8,-1.0772119e-10,-8.9645535e-9,NA,0,0,0,NA,0,0,NA,-0.78032225,NA,NA,NA,NA,-0.45056331,10.700533,NA,NA,NA,NA,10.711143,0.072799869,NA,NA,NA,NA,0.082539827,0.17359009,NA,NA,NA,NA,0.13510424,0.070090979,NA,NA,NA,NA,0.053970277,0.21414629,NA,NA,NA,NA,0.17879479,0.14868373,NA,NA,NA,NA,0.12994315,NA,NA,NA,NA,Town
4111450,Silver Falls SD 4J,2018,41,OR,0,all,all,0,5.5,3189,11,289.9090909090909,0,0.0973436240034092,0.0195676060441205,0.0230381934324201,0.0989791666536949,0.0172742003086567,0.0210485526663946,Silver Falls SD 4J,Kindergarten,12,0,0,0.66488957,0.33511043,0,0,0,0,0,0,0.66488957,0,0,0.12135059,0.21375984,0,304.16666,0.0082191778,0.0065753423,0.1430137,0.010410959,0.79890412,0.34641877,0.089692011,0.43611079,0.37917146,0.047861915,0.1441803,1825,0.093150817,0.050564032,0.091927655,0.0067247003,0.1968945,0.088230588,0.036735486,0.058941372,0.04715728,0.053460419,0.043819029,0.071502209,0.050866861,0.054502051,0.071134225,0.016774753,0.60232252,NA,NA,-0.71385849,NA,0.65870148,11.052718,NA,NA,10.850668,NA,11.056981,0.27319658,NA,NA,0.040496934,NA,0.28345144,0.075207822,NA,NA,0.14293057,NA,0.072455727,0.061567463,NA,NA,0.046671771,NA,0.059972718,0.111228,NA,NA,0.21107687,NA,0.096864231,0.14688376,NA,NA,0.23484676,NA,0.13735291,NA,1.2505616,NA,NA,Town
4111940,Sutherlin SD 130,2018,41,OR,0,all,all,0,5.5,1119,11,101.7272727272727,0,-0.1412972569151518,0.0339975129907482,0.0361067589225036,-0.1376245154362185,0.0257641588965394,0.0284329994318665,Sutherlin SD 130,Kindergarten,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,101.83334,0.011456628,0.0081833061,0.11129297,0,0.81342059,0.5549345,0.1041162,0.65905076,0.60912055,0.016600791,0.16284585,611,NA,0,0,0,NA,5.7202971e-9,9.8486419e-9,-1.8631521e-9,NA,0,0,0,NA,0,0,0,-0.38381553,NA,NA,NA,NA,-0.18176693,10.658734,NA,NA,NA,NA,10.661689,0.16385378,NA,NA,NA,NA,0.16578352,0.15732345,NA,NA,NA,NA,0.13015765,0.049200471,NA,NA,NA,NA,0.049119711,0.21264702,NA,NA,NA,NA,0.17414582,0.19464342,NA,NA,NA,NA,0.15755092,NA,NA,NA,NA,Town
4202010,Abington Heights SD,2018,42,PA,0,all,all,0,5.5,3217,12,268.0833333333333,0,0.4439581907098845,0.018541140526786,0.0220220661900148,0.4428654978149275,0.0157413512335609,0.0196556854324024,Abington Heights SD,Kindergarten,12,0,0.28910655,0,0.71089345,0,0,0,0.28910655,0,0,0,0,0,0.71089345,0,0,268,0.0012437811,0.061567165,0.041044775,0.016169155,0.86567163,0.19791044,0.017266765,0.21517721,0.20434782,0.011872959,0.14099139,1608,6.1123073e-4,0.0099397451,0,0.0061258748,0.047144625,0.022620365,0.0092744101,0.0083192782,0.0064142919,0.0066591888,0.0090249572,0.0084976098,0.0050246366,0.0061325277,0,0.0041528936,1.3996829,NA,NA,NA,NA,1.3673729,11.172193,NA,NA,NA,NA,11.16594,0.46230164,NA,NA,NA,NA,0.45581463,0.049480293,NA,NA,NA,NA,0.051581524,0.033923578,NA,NA,NA,NA,0.035451196,0.045653332,NA,NA,NA,NA,0.046217833,0.1159489,NA,NA,NA,NA,0.11833269,NA,NA,NA,NA,Rural
4203240,Bellefonte Area SD,2018,42,PA,0,all,all,0,5.5,2373,12,197.75,0,0.2158876019204745,0.0220825891583815,0.0250766475267576,0.2320733876574123,0.0180463201648361,0.0215458929416025,Bellefonte Area SD,Kindergarten,12,0,0.082435943,0.69402152,0.22354251,0,0,0,0,0,0.082435943,0.69402152,0,0,0.085777946,0.13776457,0,205.5,0.00243309,0.0089213299,0.02108678,0.00486618,0.9351176,0.27616236,0.044193279,0.32035565,0.28739497,0.011882659,0.19123654,1233,0.083394833,0.010524173,-0.017361775,-0.042439785,0.081967987,0.06253203,0.035910696,0.0422334,0.0062006181,0.0099683236,0.04259323,0.048843913,0.0052472586,0.0094417548,1.9012112e-4,-0.011785598,0.9551574,NA,NA,NA,NA,1.0093064,10.945353,NA,NA,NA,NA,10.957407,0.27278206,NA,NA,NA,NA,0.29426253,0.051404066,NA,NA,NA,NA,0.048473723,0.027083302,NA,NA,NA,NA,0.02604961,0.084512077,NA,NA,NA,NA,0.082099058,0.11290723,NA,NA,NA,NA,0.11252417,NA,NA,NA,NA,Town
4203330,Bensalem Township SD,2018,42,PA,0,all,all,0,5.5,7230,12,602.5,0,-0.0429492487237004,0.0125574259532993,0.0172883328813383,-0.0376853744274496,0.0116282211081426,0.0165460375105063,Bensalem Township SD,Kindergarten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,613.5,0.0013583265,0.15104592,0.18391742,0.1276827,0.50366747,0.39195728,0.038526822,0.43048412,0.55062068,0.091325395,0.21823891,3681,0.060073018,0.085170716,0.035456181,-0.0059168437,0.075480148,0.080569096,0.023229443,0.060727742,0.078424856,0.098999314,0.031094601,0.079215817,0.069488727,0.086304493,0.053202447,0.014025941,0.38346392,1.2093961,-0.95617205,-1.1098555,NA,0.60249072,10.970942,11.199005,10.727015,10.301967,NA,11.044828,0.2836051,0.54791963,0.27674577,0.091148265,NA,0.25715241,0.11054949,0.052861657,0.22204065,0.35527381,NA,0.069698147,0.0592122,0.04320915,0.087275222,0.053152412,NA,0.059214152,0.12151002,0.093675852,0.18374097,0.15440764,NA,0.10183006,0.17675877,0.082123384,0.39836597,0.21014036,NA,0.1538303,1.5710417,1.5990772,-0.52055603,NA,Suburb
4204320,Brookville Area SD,2018,42,PA,0,all,all,0,5.5,1375,12,114.5833333333333,0,0.2003120146799995,0.028402366289516,0.0307878534179829,0.1849962506122391,0.0210799163688685,0.0241437094349174,Brookville Area SD,Kindergarten,12,0,0,0.84579122,0.15420875,0,0,0,0,0,0,0,0,0.84579122,0.15420875,0,0,119,0,0.005602241,0.016806724,0.0042016809,0.96498597,0.41022471,0.070069022,0.48029372,0.41860464,0.0067340066,0.1952862,714,0,0,NA,0,3.167635e-9,2.3068431e-8,8.4002663e-9,-1.1666695e-8,0,0,0,0,0,0,NA,0,0.43191898,NA,NA,NA,NA,0.46034673,10.752141,NA,NA,NA,NA,10.757665,0.19211489,NA,NA,NA,NA,0.19306159,0.12231623,NA,NA,NA,NA,0.11820906,0.039201107,NA,NA,NA,NA,0.036875781,0.10827771,NA,NA,NA,NA,0.10625162,0.10717403,NA,NA,NA,NA,0.10588538,NA,NA,NA,NA,Town
4205910,Chichester SD,2018,42,PA,0,all,all,0,5.5,3008,12,250.6666666666667,0,-0.1223333093849627,0.0205786724755785,0.0237629810440631,-0.1264430265594462,0.0172289260418356,0.020866042358681,Chichester SD,Kindergarten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,255.5,0.0013046315,0.026092628,0.078930199,0.22374429,0.59230268,0.5710429,0.056404643,0.62744755,0.68214995,0.020919915,0.30847365,1533,0.015638888,0.03348894,0.13937715,-0.064308375,0.013081944,0.019103432,0.020903565,0.093274593,0.015386879,0.01578203,0.028361937,0.085043259,0.01655527,0.020535624,0.029331282,-0.017163515,-0.023960132,1.8773451,-0.76024956,NA,NA,0.02333557,10.930116,11.809473,10.812538,NA,NA,10.947899,0.22327416,0.8011691,0.24826017,NA,NA,0.20109899,0.11095327,0.12254468,0.13416773,NA,NA,0.1046615,0.062742069,0.040124409,0.061460249,NA,NA,0.058731593,0.16224472,0.028827021,0.17328255,NA,NA,0.15789963,0.24233279,0.043989345,0.45720667,NA,NA,0.20927688,0.95343423,NA,-0.91682488,NA,Suburb
4207320,Danville Area SD,2018,42,PA,0,all,all,0,5.5,2143,12,178.5833333333333,0,0.469051893079117,0.0253892963912908,0.0280323719739907,0.4593728019841296,0.0197046259155049,0.0229527365172263,Danville Area SD,Kindergarten,12,0,0.77898866,0,0.22101134,0,0,0,0,0,0.77898866,0,0,0,0.22101134,0,0,179,0,0.038175046,0.033519555,0.023277467,0.8798883,0.28398511,0.02886406,0.31284916,0.31564245,0.0069747167,0.19572799,1074,0,0,NA,0,-2.4688033e-8,-1.3873586e-8,-3.7956172e-9,8.2200895e-9,0,0,0,0,0,0,NA,0,0.79427654,NA,NA,NA,NA,0.74591142,10.87341,NA,NA,NA,NA,10.841654,0.34816206,NA,NA,NA,NA,0.31694165,0.099803612,NA,NA,NA,NA,0.096468583,0.019759938,NA,NA,NA,NA,0.022622634,0.091657661,NA,NA,NA,NA,0.091117725,0.15249398,NA,NA,NA,NA,0.1437071,NA,NA,NA,NA,Suburb
4207590,Derry Township SD,2018,42,PA,0,all,all,0,5.5,3111,12,259.25,0,0.6698251274179329,0.0219240539945981,0.0249371540236936,0.6593303397745797,0.0178260590597599,0.0213617464820009,Derry Township SD,Kindergarten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,261.5,0.0012746972,0.11217336,0.077756532,0.049075846,0.71956658,0.19797643,0.026996475,0.2249729,0.21722364,0.012400354,0.1192796,1569,0,0,0,0,-1.3690388e-8,7.1101791e-9,1.702935e-8,2.356521e-9,0,0,0,0,0,0,0,0,1.5077214,1.7432649,NA,0.66668576,NA,1.5637728,11.147733,11.362659,NA,11.269224,NA,11.138865,0.57123971,0.72212917,NA,0.386547,NA,0.56053931,0.070073105,0.083525069,NA,0.08070749,NA,0.061680987,0.026450472,0.043299947,NA,0.050059117,NA,0.019232426,0.039369844,0.026632274,NA,0.14779556,NA,0.036955792,0.11976321,0.079069883,NA,0.1885483,NA,0.1174924,NA,0.76421726,-0.28129196,NA,Suburb
4209360,Everett Area SD,2018,42,PA,0,all,all,0,5.5,1108,12,92.33333333333331,0,0.0024692303314012,0.0311590006952643,0.0333478759679061,0.0073524293596958,0.0222763821654721,0.0251950993953465,Everett Area SD,Kindergarten,12,0,0,0.5597434,0.44025663,0,0,0,0,0,0,0,0.5597434,0,0.37209302,0.068163596,0,93.833336,0,0,0.012433393,0.021314388,0.96092361,0.53225082,0.068261616,0.60051239,0.60649818,0.0024057738,0.18203689,563,0.0050167441,0.00483872,NA,NA,0.01785679,0.11192204,0.0019365988,0.0022671327,0.0022295308,0.036738824,0.002680352,0.0030908384,-0.0038124118,0.028440755,NA,NA,0.15739347,NA,NA,NA,NA,0.30028424,10.645082,NA,NA,NA,NA,10.679099,0.12740293,NA,NA,NA,NA,0.12729201,0.11973519,NA,NA,NA,NA,0.10911006,0.03432424,NA,NA,NA,NA,0.031405792,0.14390633,NA,NA,NA,NA,0.12740561,0.13475721,NA,NA,NA,NA,0.12082636,NA,NA,NA,NA,Rural
4212330,Jeannette City SD,2018,42,PA,0,all,all,0,5.5,851,11,77.36363636363636,0,-0.0570164662469506,0.0348290596606992,0.0368002840218919,-0.086317976756553,0.0236534135543645,0.0264204429170486,Jeannette City SD,Pre-Kindergarten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77.166664,0,0,0.015118791,0.14254859,0.66306698,0.62763345,0.059853323,0.68748677,0.64859003,0.0030303029,0.23535353,463,0,0,NA,NA,8.6278912e-10,6.7108887e-9,-5.5560796e-9,1.9747932e-9,0,0,0,0,0,0,NA,NA,-0.54388136,NA,NA,NA,NA,-0.20574766,10.531983,NA,NA,NA,NA,10.540158,0.18876119,NA,NA,NA,NA,0.20105629,0.16732049,NA,NA,NA,NA,0.12337252,0.062226474,NA,NA,NA,NA,0.04489379,0.17483681,NA,NA,NA,NA,0.15055393,0.23779948,NA,NA,NA,NA,0.20243974,NA,NA,NA,NA,Suburb
4212840,Kiski Area SD,2018,42,PA,0,all,all,0,5.5,3358,12,279.8333333333333,0,0.2567461500959631,0.0176242844051637,0.0212558911372227,0.2686484739399864,0.0152982931235676,0.0193026838458755,Kiski Area SD,Kindergarten,12,0,0.91758239,0,0.082417585,0,0,0,0.91758239,0,0,0,0,0,0.082417585,0,0,283.33334,0.0011764705,0.0047058822,0.012941176,0.065294117,0.91529411,0.44759601,0.047107037,0.49470305,0.47916666,0.0019230769,0.16840659,1700,0.049819466,0.020315284,0.11728796,-0.056075722,0.034252472,0.023038751,0.084888935,0.035336256,0.014733165,0.0029574255,0.10285002,0.046788052,0.0145264,0.0051154285,0.024297774,-0.020283569,0.3407912,NA,NA,NA,NA,0.4281131,10.833286,NA,NA,NA,NA,10.843012,0.22604211,NA,NA,NA,NA,0.22805469,0.10724185,NA,NA,NA,NA,0.10020737,0.041917909,NA,NA,NA,NA,0.040936109,0.13315335,NA,NA,NA,NA,0.12609467,0.16062587,NA,NA,NA,NA,0.14288981,NA,NA,NA,NA,Suburb
4214460,Line Mountain SD,2018,42,PA,0,all,all,0,5.5,1026,12,85.5,0,0.1845069219319398,0.0314302914584542,0.033601498901191,0.190190016386638,0.0221962648581719,0.0251242911305641,Line Mountain SD,Pre-Kindergarten,12,0,0,0.35204992,0.64795011,0,0,0,0,0,0,0,0.35204992,0,0,0.64795011,0,87.666664,0,0.0038022813,0.0038022813,0.0076045627,0.98098862,0.37570873,0.072517686,0.44822642,0.41325536,0,0.15151516,526,0,0,NA,0,9.4919521e-9,-4.0972403e-9,8.3476808e-9,5.8135168e-9,0,0,0,0,0,0,NA,0,0.65028489,NA,NA,NA,NA,0.67873764,10.874823,NA,NA,NA,NA,10.877148,0.12459498,NA,NA,NA,NA,0.12322532,0.10245548,NA,NA,NA,NA,0.099140048,0.039829113,NA,NA,NA,NA,0.037558686,0.054802712,NA,NA,NA,NA,0.053730711,0.106893,NA,NA,NA,NA,0.10260408,NA,NA,NA,NA,Rural
4215960,Moshannon Valley SD,2018,42,PA,0,all,all,0,5.5,819,12,68.25,0,-0.0422447672914174,0.0366256138970742,0.0385049750107817,-0.0488638507604059,0.0241859329394462,0.0268982375502674,Moshannon Valley SD,Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,69.666664,0,0.011961723,0.0047846888,0,0.95933014,0.47151068,0.042612471,0.51412314,0.55121952,0.0034443168,0.19058554,418,NA,0,NA,0,NA,1.7789906e-8,-1.8404984e-9,-1.1476841e-8,NA,0,0,0,NA,0,NA,0,-0.08891701,NA,NA,NA,NA,-0.024202878,10.625199,NA,NA,NA,NA,10.629067,0.090087801,NA,NA,NA,NA,0.10736331,0.13303986,NA,NA,NA,NA,0.12297648,0.050406672,NA,NA,NA,NA,0.046084564,0.1855499,NA,NA,NA,NA,0.18051259,0.10759582,NA,NA,NA,NA,0.10691002,NA,NA,NA,NA,Rural
4218150,Oley Valley SD,2018,42,PA,0,all,all,0,5.5,1464,12,122,0,0.2727290353051163,0.0284124183320768,0.0307971268582038,0.2511798440382596,0.0213014979300467,0.0243374124594833,Oley Valley SD,Kindergarten,12,0,0.34415185,0,0.65584815,0,0,0,0.34415185,0,0,0,0,0,0.65584815,0,0,124.66666,0,0.01604278,0.057486631,0.0013368984,0.907754,0.2829614,0.042271454,0.32523286,0.313779,0.0085731782,0.19779547,748,0,0,NA,0,-2.7598123e-8,-9.7704012e-10,1.4543951e-8,7.3044224e-9,0,0,0,0,0,0,NA,0,1.0733615,NA,NA,NA,NA,1.196144,11.122521,NA,NA,NA,NA,11.13273,0.25625575,NA,NA,NA,NA,0.25173083,0.067120552,NA,NA,NA,NA,0.046877664,0.04918275,NA,NA,NA,NA,0.048284564,0.041848544,NA,NA,NA,NA,0.033830848,0.0926641,NA,NA,NA,NA,0.075239971,NA,NA,NA,NA,Rural
4221810,Solanco SD,2018,42,PA,0,all,all,0,5.5,3205,12,267.0833333333333,0,0.0615266630608954,0.0199642210121066,0.023232899686944,0.066350796022067,0.0168403554717698,0.0205463720295043,Solanco SD,Kindergarten,12,0,0,0.22727273,0.77272725,0,0,0,0,0,0,0.22727273,0,0,0.43891141,0.33381587,0,271.5,6.1387353e-4,0.0061387355,0.074892573,0.014119091,0.88213629,0.3844046,0.043171566,0.42757618,0.42590287,0.01881876,0.18471338,1629,0.011238068,0.0096300095,-0.080114156,-0.0016909599,0.13355467,0.040155936,0.0063427002,0.0091369729,0.016198793,0.019872092,0.0084536457,0.012425261,0.012936421,0.01736684,-0.057464603,-1.9105524e-4,0.65913266,NA,NA,NA,NA,0.7996605,10.998615,NA,NA,NA,NA,11.006173,0.12927961,NA,NA,NA,NA,0.12820192,0.10102495,NA,NA,NA,NA,0.082274482,0.042352654000000003,NA,NA,NA,NA,0.041602448,0.071216136,NA,NA,NA,NA,0.054263622,0.10677823,NA,NA,NA,NA,0.092721805,NA,NA,NA,NA,Rural
4222560,Spring-Ford Area SD,2018,42,PA,0,all,all,0,5.5,7532,12,627.6666666666666,0,0.6250145721108444,0.011971376868206,0.0168674648766193,0.621079904807518,0.0110679240470508,0.0161571895412078,Spring-Ford Area SD,Pre-Kindergarten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,629,5.299417e-4,0.082935877,0.045574985,0.036036037,0.77742445,0.15699585,0.013965788,0.17096165,0.1544586,0.016089598,0.20111999,3774,0.012322612,0.0088449093,0,-0.013351873,0.02343075,0.02085112,0.021400722,0.030253557,0.008275413,0.0097176256,0.02054262,0.029537989,0.010797883,0.01106377,0,2.3292378e-4,1.3393835,2.2615004,-0.40077174,1.5706714,NA,1.3329701,11.365912,11.596836,11.021518,11.405744,NA,11.348448,0.47446901,0.80853778,0.35539031,0.42536619,NA,0.45202723,0.057566918,0.042238411,0.2321398,0.1048433,NA,0.049474262,0.045745242,0.027949901,0.030259423,0.0026326457,NA,0.046902068,0.05823734,0.021154271,0.17848621,0.10752635,NA,0.054585129,0.1442159,0.067652874,0.36829078,0.056858175,NA,0.13896412,1.6285701,-0.11736176,-0.82281995,NA,Suburb
4222800,Steelton-Highspire SD,2018,42,PA,0,all,all,0,5.5,1303,11,118.4545454545455,0,-0.9906063050727348,0.0397385280307166,0.0414770794209455,-0.9866645486111224,0.025577327915295,0.0281559147328897,Steelton-Highspire SD,Kindergarten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,118,0,0.0070621469,0.2641243,0.52259886,0.15960452,0.70451272,0.057056781,0.7615695,0.90327168,0.061709899,0.37613654,708,0,0,NA,0,2.389503e-9,-6.0738317e-9,-1.3013636e-8,-1.7995674e-8,0,0,0,0,0,0,NA,0,-1.0974368,NA,-2.3576128,NA,NA,-0.0068465378,10.569659,NA,10.295311,NA,NA,10.74953,0.132879,NA,0.10630424,NA,NA,0.15843669,0.20841326,NA,0.27719745,NA,NA,0.12536177,0.059617657,NA,0.070169412,NA,NA,0.048820082,0.23052517,NA,0.35439396,NA,NA,0.12069952,0.29584867,NA,0.46894935,NA,NA,0.16270165,2.2832923,NA,NA,NA,Suburb
4226010,Mifflinburg Area SD,2018,42,PA,0,all,all,0,5.5,1798,12,149.8333333333333,0,0.237050513908877,0.0236996787915245,0.0265117385711463,0.2286354334701133,0.0186393601571621,0.0220449898668071,Mifflinburg Area SD,Kindergarten,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,154.33333,0,0.005399568,0.01835853,0.019438446,0.94060475,0.31718606,0.086304322,0.40349039,0.4015573,0.0044977511,0.15792105,926,0,0,NA,0,6.2066103e-9,-8.7931191e-9,-1.6476196e-8,1.0240513e-8,0,0,0,0,0,0,NA,0,0.5374822,NA,NA,NA,NA,0.64114118,10.845393,NA,NA,NA,NA,10.849842,0.18966277,NA,NA,NA,NA,0.18931867,0.095948212,NA,NA,NA,NA,0.090957485,0.045681387,NA,NA,NA,NA,0.035853043,0.093386486,NA,NA,NA,NA,0.089997038,0.11878981,NA,NA,NA,NA,0.10890684,NA,NA,NA,NA,Town
4226040,Western Beaver County SD,2018,42,PA,0,all,all,0,5.5,624,12,52,0,0.3285649449620145,0.0391775888740564,0.0409399679680866,0.3014611782212348,0.0248356418787695,0.027483903265179,Western Beaver County SD,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,52.666668,0,0,0.015822785,0.0094936704,0.94620252,0.35242239,0.053808745,0.40623114,0.47115386,0.0041208793,0.21565934,316,0,0,NA,NA,-2.2154811e-8,-1.4064947e-8,-2.6248085e-8,4.9190141e-9,0,0,0,0,0,0,NA,NA,0.55085397,NA,NA,NA,NA,0.57121176,10.941618,NA,NA,NA,NA,10.948915,0.21562175,NA,NA,NA,NA,0.21649149,0.083394229,NA,NA,NA,NA,0.080482848,0.052085258,NA,NA,NA,NA,0.048064943,0.093731441,NA,NA,NA,NA,0.092818625,0.15143377,NA,NA,NA,NA,0.14285825,NA,NA,NA,NA,Rural
4400330,East Providence,2018,44,RI,0,all,all,0,5.5,4766,12,397.1666666666667,0,-0.0746671808170629,0.0168686354236272,0.0190164789517946,-0.0783607143866896,0.0157401845059544,0.0179897022112036,East Providence,Pre-Kindergarten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,401,0.017456358,0.017871987,0.066500418,0.11762261,0.68578553,0.44122109,0.08070033,0.5219214,0.53537047,0.038728323,0.17938343,2406,0.031083444,0.029572925,0.033871565,0.0074598589,0.030581972,0.035732225,0.034541462,0.03403163,0.023431525,0.018872259,0.046734642,0.045836493,0.024088914,0.022218004,0.028123451,0.0099899694,0.0553363,NA,-1.4221358,-0.83904028,NA,0.30398932,10.863174,NA,10.504123,10.5603,NA,10.900681,0.27263886,NA,0.21593016,0.1435488,NA,0.27612939,0.096430309,NA,0.1681082,0.18587558,NA,0.07725399,0.060513247,NA,0.11699066,0.031227035,NA,0.051717184,0.15308754,NA,0.20708533,0.22710532,NA,0.13172656,0.24844594,NA,0.43174472,0.19831754,NA,0.20553888,1.7477119,1.1641945,NA,NA,Suburb
4501500,Cherokee 01,2018,45,SC,0,all,all,0,5.5,7921,12,660.0833333333334,0,-0.3459450711203712,0.0128053328767725,0.017197496557631,-0.3481632843730015,0.0120810073101572,0.0165479039400457,Cherokee 01,Pre-Kindergarten,12,0,0,0.50508553,0.4949145,0,0,0,0,0,0,0.50508553,0,0,0.30099475,0.19391975,0,667,7.4962521e-4,0.0094952527,0.065967016,0.25912043,0.6464268,0.6505053,0.077910893,0.7284162,0.73831773,0.047949035,0.12171678,4002,0.07886479,0.090076573,0.028836271,-0.05258581,0.1937906,0.21720578,0.039349869,0.086228862,0.22447427,0.19711038,0.04818245,0.091210134,0.22955929,0.25309089,0.066427015,0.11318559,-0.70113951,NA,-2.2736766,-0.40379462,NA,-0.25403699,10.396203999999999,NA,10.084271,10.365097,NA,10.553547,0.13786796,NA,0.094626531,0.15785335,NA,0.15019673,0.20212163,NA,0.29554018,0.33001444,NA,0.15906081,0.061667304,NA,0.088551745,0.027601672,NA,0.052833974,0.18030824,NA,0.28068441,0.14492562,NA,0.15380174,0.22245489,NA,0.49398381,0.04464981,NA,0.17461266,2.0180776,0.48757133,NA,NA,Rural
4503660,Spartanburg 07,2018,45,SC,0,all,all,0,5.5,7301,12,608.4166666666666,0,-0.342044811871735,0.0147860961755156,0.0187191340044452,-0.3416031969494299,0.0136370846583749,0.0177158817212295,Spartanburg 07,Pre-Kindergarten,12,0.94609642,0.05390358,0,0,0,0,0.94609642,0,0.05390358,0,0,0,0,0,0,0,614.5,0.0040683481,0.029292107,0.016273392,0.54190397,0.36506644,0.6352095,0.054116126,0.68932563,0.72476059,0.05837246,0.12429804,3687,0.20067045,0.19634168,0.12755288,0.12675755,0.18473221,0.18419002,0.18302785,0.21214381,0.23286736,0.06866648,0.2237587,0.23227018,0.22613417,0.21338479,0.11861069,0.12298415,-0.71247047,0.29822713,-2.6442134,-0.79528534,NA,0.76297617,10.507168,10.676971,10.173139,10.664651,NA,10.77159,0.29694393,0.27138743,0.11051753,0.19865951,NA,0.42758894,0.18595827,0.076714627,0.30069157,0.27890232,NA,0.092150949,0.0739237,0.070867091,0.1099146,0.0017262723,NA,0.043202452,0.1903314,0.045704074,0.34113774,0.23965406,NA,0.085258581,0.3086971,0.10582826,0.55766529,0.14163916,NA,0.13550533,3.3657732,1.3863007,0.22700408,NA,City
